Processed,ID,Req. Timestamp,Method,URL,Code,Reason,RTT,Size Resp. Header,Size Resp. Body,Highest Alert,Note,Tags
Processed,4038,Wed Aug 06 10:41:55 CDT 2025,GET,http://localhost:3000/socket.io/?EIO=4&transport=polling&t=PY02zL4&sid=VgeQgMrtRrzP-YjvAAAz,200,OK,407,229,1,Medium,false,
Processed,4039,Wed Aug 06 10:41:56 CDT 2025,GET,http://localhost:3000/socket.io/?EIO=4&transport=polling&t=PY02zUj&sid=VgeQgMrtRrzP-YjvAAAz,200,OK,36,229,1,Medium,false,
Processed,4040,Wed Aug 06 10:41:56 CDT 2025,POST,http://localhost:3000/socket.io/?EIO=4&transport=polling&t=PY02zVl&sid=uWdxoFhnQ_X_ClBuAAA2,200,OK,21,213,2,Medium,false,
Processed,4041,Wed Aug 06 10:41:56 CDT 2025,GET,http://localhost:3000/socket.io/?EIO=4&transport=websocket&sid=uWdxoFhnQ_X_ClBuAAA2,101,Switching Protocols,2,129,0,Medium,false,
Processed,4042,Wed Aug 06 10:41:56 CDT 2025,GET,http://localhost:3000/socket.io/?EIO=4&transport=polling&t=PY02zWA&sid=uWdxoFhnQ_X_ClBuAAA2,200,OK,36,230,32,Medium,false,
Processed,4043,Wed Aug 06 10:41:57 CDT 2025,GET,http://localhost:3000/socket.io/?EIO=4&transport=polling&t=PY02zZo&sid=hwhg2FnsMVN0kuT0AAA0,200,OK,207,229,1,Medium,false,
Processed,4044,Wed Aug 06 10:41:58 CDT 2025,GET,http://localhost:3000/rest/admin/application-configuration,304,Not Modified,20,306,0,Medium,false,
Processed,4045,Wed Aug 06 10:41:58 CDT 2025,GET,http://localhost:3000/assets/public/images/products/apple_juice.jpg,304,Not Modified,5,392,0,Medium,false,
Processed,4046,Wed Aug 06 10:41:58 CDT 2025,GET,http://localhost:3000/assets/public/images/products/apple_pressings.jpg,304,Not Modified,8,392,0,Medium,false,
Processed,4047,Wed Aug 06 10:41:58 CDT 2025,GET,http://localhost:3000/assets/public/images/products/banana_juice.jpg,304,Not Modified,4,392,0,Medium,false,
Processed,4048,Wed Aug 06 10:41:58 CDT 2025,GET,http://localhost:3000/assets/public/images/products/artwork2.jpg,304,Not Modified,4,392,0,Medium,false,
Processed,4049,Wed Aug 06 10:41:58 CDT 2025,GET,http://localhost:3000/assets/public/images/products/eggfruit_juice.jpg,304,Not Modified,6,392,0,Medium,false,
Processed,4050,Wed Aug 06 10:41:58 CDT 2025,GET,http://localhost:3000/assets/public/images/products/carrot_juice.jpeg,304,Not Modified,27,392,0,Medium,false,
Processed,4051,Wed Aug 06 10:41:59 CDT 2025,GET,http://localhost:3000/assets/public/images/products/fruit_press.jpg,304,Not Modified,7,392,0,Medium,false,
Processed,4052,Wed Aug 06 10:41:59 CDT 2025,GET,http://localhost:3000/,304,Not Modified,7,393,0,Medium,false,
Processed,4053,Wed Aug 06 10:41:59 CDT 2025,GET,http://localhost:3000/assets/public/images/products/green_smoothie.jpg,304,Not Modified,6,392,0,Medium,false,
Processed,4054,Wed Aug 06 10:41:59 CDT 2025,GET,http://localhost:3000/assets/public/images/products/permafrost.jpg,304,Not Modified,3,393,0,Medium,false,
Processed,4055,Wed Aug 06 10:41:59 CDT 2025,GET,http://localhost:3000/assets/public/images/products/lemon_juice.jpg,304,Not Modified,4,392,0,Medium,false,
Processed,4056,Wed Aug 06 10:41:59 CDT 2025,GET,http://localhost:3000/assets/public/images/products/melon_bike.jpeg,304,Not Modified,15,392,0,Medium,false,
Processed,4057,Wed Aug 06 10:41:59 CDT 2025,GET,http://localhost:3000/assets/public/images/products/fan_facemask.jpg,304,Not Modified,6,392,0,Medium,false,
Processed,4058,Wed Aug 06 10:41:59 CDT 2025,GET,http://localhost:3000/runtime.js,304,Not Modified,8,391,0,Medium,false,
Processed,4059,Wed Aug 06 10:41:59 CDT 2025,GET,http://localhost:3000/main.js,304,Not Modified,4,393,0,Medium,false,
Processed,4060,Wed Aug 06 10:41:59 CDT 2025,GET,http://localhost:3000/polyfills.js,304,Not Modified,3,392,0,Medium,false,
Processed,4061,Wed Aug 06 10:41:59 CDT 2025,GET,http://localhost:3000/vendor.js,304,Not Modified,3,394,0,Medium,false,
Processed,4062,Wed Aug 06 10:42:00 CDT 2025,GET,http://localhost:3000/styles.css,304,Not Modified,14,393,0,Medium,false,
Processed,4063,Wed Aug 06 10:42:00 CDT 2025,GET,http://localhost:3000/socket.io/?EIO=4&transport=polling&t=PY02-MN&sid=uWdxoFhnQ_X_ClBuAAA2,200,OK,433,229,1,Medium,false,
